player_id,nome,squadra,stagione,pg,mv,fantamedia,gol,gol_subiti,rig_segnati,rig_tirati,rig_parati,assist,ammonizioni,espulsioni
6020,Ellertsson,GEN,2025-26,35,5.84,5.91,1,0,0,0,0,1,1,1
6642,Coco,TOR,2025-26,35,5.84,5.91,1,0,0,0,0,1,3,0
393,Luperto,CRE,2025-26,34,5.84,5.90,1,0,0,0,0,1,4,0
5739,De Winter,MIL,2025-26,24,5.75,5.90,1,0,0,0,0,1,1,0
6917,Masini,GEN,2025-26,21,5.98,5.90,0,0,0,0,0,1,5,0
6246,Lipani,SAS,2025-26,21,5.93,5.90,0,0,0,0,0,1,3,0
5010,Ismajli,TOR,2025-26,24,5.92,5.90,0,0,0,0,0,2,5,0
6672,Idzes,SAS,2025-26,35,5.94,5.9,0,0,0,0,0,0,3,0
6528,Sarmiento J.,CRE,2025-26,5,5.9,5.9,0,0,0,0,0,0,0,0
6042,Lucumì,BOL,2025-26,28,5.88,5.89,1,0,0,0,0,0,5,0
4433,Zortea,BOL,2025-26,28,5.86,5.89,0,0,0,0,0,2,2,0
2848,Frattesi,INT,2025-26,14,5.89,5.89,0,0,0,0,0,0,0,0
7155,Muharemovic,SAS,2025-26,32,5.91,5.89,2,0,0,0,0,1,7,0
479,Sanabria,CRE,2025-26,23,5.76,5.89,1,0,0,0,0,1,2,0
4870,Adopo,CAG,2025-26,38,5.83,5.88,1,0,0,0,0,1,4,0
6424,Prati,TOR,2025-26,32,5.88,5.88,1,0,0,0,0,0,6,0
4751,Tomori,MIL,2025-26,32,5.97,5.88,0,0,0,0,0,1,6,1
2724,Buongiorno,NAP,2025-26,32,5.89,5.88,0,0,0,0,0,1,3,0
1842,Pierini,SAS,2025-26,4,6.0,5.88,0,0,0,0,0,0,1,0
5007,Ilic,TOR,2025-26,8,6.0,5.88,0,0,0,0,0,0,2,0
6013,Barbieri,CRE,2025-26,26,5.98,5.87,0,0,0,0,0,1,8,0
5555,Kamara H.,UDI,2025-26,26,5.88,5.87,0,0,0,0,0,2,5,0
6046,Hien,ATA,2025-26,28,5.91,5.86,1,0,0,0,0,0,5,0
7068,Vitik,BOL,2025-26,18,5.94,5.86,0,0,0,0,0,0,3,0
6980,Venturino,ROM,2025-26,7,5.86,5.86,0,0,0,0,0,0,0,0
5672,Dia,LAZ,2025-26,25,5.68,5.86,1,0,0,0,0,2,1,0
6481,Payero,CRE,2025-26,25,5.9,5.86,1,0,0,0,0,0,8,0
7012,Provstgaard,LAZ,2025-26,23,5.91,5.85,0,0,0,0,0,0,3,0
6394,Ramadani,LEC,2025-26,37,5.91,5.85,1,0,0,0,0,0,10,0
6549,Pierotti,LEC,2025-26,37,5.80,5.85,1,0,0,0,0,1,4,0
5688,Harroui,VER,2025-26,17,5.74,5.85,1,0,1,1,0,0,3,0
7014,Smolcic I.,COM,2025-26,25,5.96,5.84,0,0,0,0,0,1,8,0
6660,Marcandalli,GEN,2025-26,31,5.87,5.84,0,0,0,0,0,1,4,0
4401,Gabbia,MIL,2025-26,29,5.91,5.84,0,0,0,0,0,0,4,0
5820,Bertola,UDI,2025-26,25,5.86,5.84,0,0,0,0,0,1,3,0
6639,Frese,VER,2025-26,31,5.84,5.84,2,0,0,0,0,0,8,0
5532,Bradaric,VER,2025-26,29,5.81,5.84,0,0,0,0,0,2,2,0
801,Gagliardini,VER,2025-26,29,5.91,5.84,1,0,0,0,0,0,10,0
6010,Fazzini,FIO,2025-26,12,5.88,5.83,0,0,0,0,0,0,2,0
6629,Dele-Bashiru,LAZ,2025-26,21,5.69,5.83,1,0,0,0,0,0,0,0
5812,Terracciano F.,CRE,2025-26,35,5.86,5.83,2,0,0,0,0,0,6,0
5307,Valenti,PAR,2025-26,27,5.96,5.83,0,0,0,0,0,0,7,0
6836,Meister,PIS,2025-26,27,5.65,5.83,2,0,0,0,0,0,2,0
7161,Bayo V.,UDI,2025-26,12,5.75,5.83,0,0,0,0,0,1,0,0
6112,Iling Junior,PIS,2025-26,3,5.83,5.83,0,0,0,0,0,0,0,0
4887,Bellanova,ATA,2025-26,22,5.82,5.82,0,0,0,0,0,1,2,0
5701,Obert,CAG,2025-26,34,5.88,5.82,0,0,0,0,0,3,8,1
6191,Belahyane,LAZ,2025-26,11,5.77,5.82,0,0,0,0,0,2,1,1
7146,Tourè I.,PIS,2025-26,30,5.82,5.82,1,0,0,0,0,0,4,1
2728,Pellegrini Lu.,LAZ,2025-26,24,5.85,5.81,1,0,0,0,0,0,8,0
7138,Ordonez C.,PAR,2025-26,21,5.79,5.81,1,0,0,0,0,0,3,1
6170,Gineitis,TOR,2025-26,27,5.87,5.81,0,0,0,0,0,1,5,0
5156,Nkounkou,TOR,2025-26,8,5.81,5.81,0,0,0,0,0,1,3,0
787,Djimsiti,ATA,2025-26,33,5.86,5.80,0,0,0,0,0,0,4,0
5784,Aebischer,PIS,2025-26,35,5.8,5.8,1,0,0,0,0,1,8,0
5297,Luvumbo,CAG,2025-26,10,5.8,5.8,0,0,0,0,0,0,0,0
7132,Collocolo,CRE,2025-26,5,5.9,5.8,0,0,0,0,0,0,1,0
5620,Tavares N.,LAZ,2025-26,22,5.91,5.80,0,0,0,0,0,0,5,0
5290,Estevez,PAR,2025-26,22,5.80,5.80,0,0,0,0,0,1,2,0
6593,Akinsanmiro,PIS,2025-26,23,5.80,5.80,0,0,0,0,0,1,2,0
7212,Heggem,BOL,2025-26,25,5.84,5.8,0,0,0,0,0,0,0,1
5286,Akpa Akpro,VER,2025-26,22,5.86,5.80,1,0,0,0,0,0,9,0
7312,Arizala,UDI,2025-26,5,5.8,5.8,0,0,0,0,0,0,0,0
4378,Ranieri L.,FIO,2025-26,31,5.85,5.79,1,0,0,0,0,0,8,1
5998,Zerbin,CRE,2025-26,29,5.76,5.79,0,0,0,0,0,2,2,0
7203,Jashari,MIL,2025-26,12,5.71,5.79,0,0,0,0,0,1,0,0
7349,Kulenovic,TOR,2025-26,7,5.71,5.79,0,0,0,0,0,1,2,0
6024,Sulemana I.,CAG,2025-26,18,5.69,5.78,1,0,0,0,0,0,3,0
5858,Ferguson,BOL,2025-26,23,5.80,5.78,1,0,0,0,0,0,5,1
7260,Ziolkowski,ROM,2025-26,9,5.94,5.78,0,0,0,0,0,0,3,0
2273,Caracciolo A.,PIS,2025-26,35,5.8,5.77,2,0,0,0,0,0,10,0
6211,Zemura,UDI,2025-26,15,5.87,5.77,0,0,0,0,0,0,3,0
5992,Bondo,CRE,2025-26,27,5.85,5.76,0,0,0,0,0,0,5,0
5851,Doig,SAS,2025-26,27,5.85,5.76,0,0,0,0,0,0,5,0
7240,Siebert,LEC,2025-26,19,5.68,5.76,1,0,0,0,0,0,3,0
2678,Fullkrug,MIL,2025-26,19,5.76,5.76,1,0,0,1,0,0,0,0
7165,Liteta,CAG,2025-26,4,5.75,5.75,0,0,0,0,0,0,0,0
6495,Comuzzo,FIO,2025-26,24,5.75,5.75,1,0,0,0,0,0,2,0
327,Patric,LAZ,2025-26,10,5.85,5.75,0,0,0,0,0,0,2,0
6219,Boloca,SAS,2025-26,2,5.75,5.75,0,0,0,0,0,0,0,0
5850,Lovric,VER,2025-26,10,5.75,5.75,0,0,0,0,0,1,2,0
7011,Slotsager,VER,2025-26,6,5.75,5.75,0,0,0,0,0,0,0,0
7239,Braschi,FIO,2025-26,2,5.75,5.75,0,0,0,0,0,0,0,0
7253,Bella-Kotchap,VER,2025-26,18,5.83,5.75,0,0,0,0,0,0,3,0
6538,Onana J.,GEN,2025-26,2,5.75,5.75,0,0,0,0,0,0,0,0
7377,Balbo,FIO,2025-26,4,5.75,5.75,0,0,0,0,0,0,0,0
2263,Lazzari,LAZ,2025-26,17,5.79,5.74,0,0,0,0,0,0,2,0
4374,Walukiewicz,SAS,2025-26,34,5.81,5.74,0,0,0,0,0,1,7,0
4284,Sergi Roberto,COM,2025-26,13,5.85,5.73,0,0,0,0,0,0,3,0
6410,Kaba,LEC,2025-26,11,5.77,5.73,0,0,0,0,0,0,1,0
6809,Marianucci,TOR,2025-26,11,5.73,5.73,0,0,0,0,0,1,2,0
7331,Loyola,PIS,2025-26,11,5.55,5.73,1,0,0,0,0,0,0,1
7352,Edmundsson,VER,2025-26,15,5.97,5.73,0,0,0,0,0,0,3,0
7131,Floriani Mussolini,CRE,2025-26,23,5.72,5.72,0,0,0,0,0,1,2,0
7139,Canestrelli,PIS,2025-26,37,5.69,5.72,1,0,0,0,0,0,4,0
6889,Anjorin,TOR,2025-26,9,5.78,5.72,0,0,0,0,0,0,1,0
5994,Ebosse,TOR,2025-26,16,5.75,5.72,0,0,0,0,0,1,4,0
5540,Niasse,VER,2025-26,16,5.69,5.72,0,0,0,0,0,1,1,0
7268,Rodriguez Ju.,CAG,2025-26,16,5.62,5.72,1,0,0,0,0,0,3,0
5457,Maleh,CRE,2025-26,21,5.69,5.71,1,0,0,0,0,0,3,1
5273,Estupinan,MIL,2025-26,14,5.64,5.71,1,0,0,0,0,1,5,1
7235,Troilo,PAR,2025-26,21,5.79,5.71,1,0,0,0,0,0,5,2
27,Grassi,CRE,2025-26,28,5.79,5.70,0,0,0,0,0,0,3,1
6883,Jean,LEC,2025-26,5,5.8,5.7,0,0,0,0,0,0,1,0
7145,Piccinini G.,PIS,2025-26,22,5.77,5.70,0,0,0,0,0,0,3,0
7149,Marin M.,PIS,2025-26,20,5.88,5.7,0,0,0,0,0,0,7,0
2279,Romagna,SAS,2025-26,5,5.7,5.7,0,0,0,0,0,0,0,0
4385,Lazaro,TOR,2025-26,30,5.7,5.7,0,0,0,0,0,2,4,0
6212,Zarraga,UDI,2025-26,10,5.75,5.7,0,0,0,0,0,0,2,0
6992,Oyegoke,VER,2025-26,10,5.8,5.7,0,0,0,0,0,0,2,0
2670,Bailey,ROM,2025-26,5,5.7,5.7,0,0,0,0,0,0,0,0
7255,Britschgi,PAR,2025-26,28,5.75,5.70,0,0,0,0,0,2,5,1
6916,Ahanor,ATA,2025-26,21,5.79,5.69,0,0,0,0,0,0,2,1
612,Bianchetti,CRE,2025-26,27,5.72,5.69,0,0,0,0,0,1,4,0
6990,Veiga D.,LEC,2025-26,36,5.82,5.69,0,0,0,0,0,0,9,0
5168,Tsimikas,ROM,2025-26,13,5.73,5.69,0,0,0,0,0,0,1,0
388,Albiol,PIS,2025-26,8,5.62,5.69,0,0,0,0,0,1,1,0
6230,Dossena,CAG,2025-26,11,5.82,5.68,0,0,0,0,0,1,5,0
5840,Olivera,NAP,2025-26,22,5.75,5.68,0,0,0,0,0,0,3,0
7274,Zè Pedro,CAG,2025-26,22,5.77,5.68,0,0,0,0,0,1,6,0
5603,Pongracic,FIO,2025-26,35,5.84,5.67,0,0,0,0,0,0,12,0
4423,Hernani,PAR,2025-26,3,5.67,5.67,0,0,0,0,0,0,0,0
6411,Mateus Lusuardi,PIS,2025-26,3,5.83,5.67,0,0,0,0,0,0,1,0
4772,Angelino,ROM,2025-26,6,5.83,5.67,0,0,0,0,0,0,2,0
7317,Trepy,CAG,2025-26,3,5.67,5.67,0,0,0,0,0,0,0,0
7341,Amorim,GEN,2025-26,9,5.72,5.67,0,0,0,0,0,0,1,0
7356,Mlacic,UDI,2025-26,3,5.83,5.67,0,0,0,0,0,0,2,0
5498,Casale,BOL,2025-26,10,5.65,5.65,0,0,0,0,0,0,0,0
791,Sabelli,GEN,2025-26,13,5.81,5.65,0,0,0,0,0,0,0,0
2170,Milinkovic-Savic V.,NAP,2025-26,27,6.20,5.65,0,24,0,0,3,0,0,0
7322,Ngom,LEC,2025-26,13,5.69,5.65,0,0,0,0,0,0,1,0
4459,Rovella,LAZ,2025-26,11,5.73,5.64,0,0,0,0,0,1,2,1
6632,Gaspar K.,LEC,2025-26,21,5.83,5.64,0,0,0,0,0,0,6,1
6519,Camarda,LEC,2025-26,18,5.67,5.64,1,0,0,1,0,0,1,0
7150,Vural,PIS,2025-26,14,5.79,5.64,0,0,0,0,0,0,4,0
6159,Sarr A.,VER,2025-26,29,5.67,5.64,0,0,0,0,0,0,0,1
7183,Aboukhlal,TOR,2025-26,11,5.77,5.64,0,0,0,0,0,0,4,0
6870,Faye,CRE,2025-26,7,5.71,5.64,0,0,0,0,0,0,1,0
6665,Coulibaly W.,SAS,2025-26,18,5.69,5.64,0,0,0,0,0,0,2,0
7313,Ratkov,LAZ,2025-26,7,5.64,5.64,0,0,0,0,0,0,0,0
6984,Ondrejka,PAR,2025-26,15,5.7,5.63,0,0,0,0,0,0,2,0
7172,Pessina Mas.,BOL,2025-26,4,6.12,5.62,0,2,0,0,0,0,0,0
5872,Helgason,LEC,2025-26,4,5.62,5.62,0,0,0,0,0,0,0,0
256,Juan Jesus,NAP,2025-26,21,5.86,5.62,0,0,0,0,0,0,8,1
5319,Sohm,BOL,2025-26,24,5.65,5.62,0,0,0,0,0,1,3,0
49,Masina,TOR,2025-26,4,5.38,5.62,0,0,0,0,0,1,0,0
6106,Carboni V.,GEN,2025-26,10,5.7,5.6,0,0,0,0,0,0,2,0
6486,Suslov,VER,2025-26,10,5.75,5.6,0,0,0,0,0,0,1,1
6555,Moumbagna,CRE,2025-26,5,5.6,5.6,0,0,0,0,0,0,0,0
2006,Lirola,VER,2025-26,5,5.7,5.6,0,0,0,0,0,0,1,0
252,Biraghi,TOR,2025-26,11,5.59,5.59,0,0,0,0,0,0,0,0
4890,Tameze,TOR,2025-26,17,5.65,5.59,0,0,0,0,0,0,3,0
6894,Unai Nunez,VER,2025-26,17,5.85,5.59,0,0,0,0,0,0,5,0
4431,Carnesecchi,ATA,2025-26,37,6.36,5.58,0,35,0,0,2,0,0,0
6965,Lovik,PAR,2025-26,6,5.58,5.58,0,0,0,0,0,0,0,0
2745,Calabresi,PIS,2025-26,25,5.74,5.58,0,0,0,0,0,0,8,0
6957,Valentini N.,VER,2025-26,19,5.79,5.58,0,0,0,0,0,0,6,1
6537,Goglichidze,UDI,2025-26,6,5.75,5.58,0,0,0,0,0,0,2,0
7344,Stojilkovic,PIS,2025-26,12,5.58,5.58,0,0,0,0,0,0,0,0
6634,Tete Morente,LEC,2025-26,15,5.57,5.57,0,0,0,0,0,1,2,0
7018,Nelsson,VER,2025-26,37,5.68,5.57,0,0,0,0,0,0,4,0
5610,Vranckx,SAS,2025-26,14,5.64,5.57,0,0,0,0,0,0,2,0
7010,Al-Musrati,VER,2025-26,14,5.71,5.57,0,0,0,0,0,1,4,1
6444,Bonfanti,PIS,2025-26,9,5.61,5.56,0,0,0,0,0,0,1,0
2653,Lykogiannis,BOL,2025-26,8,5.62,5.56,0,0,0,0,0,1,3,0
647,Dzeko,FIO,2025-26,8,5.62,5.56,0,0,0,0,0,0,1,0
294,Rugani,FIO,2025-26,8,5.69,5.56,0,0,0,0,0,0,2,0
6985,Candè,SAS,2025-26,8,5.69,5.56,0,0,0,0,0,0,2,0
770,Pezzella Giu.,CRE,2025-26,31,5.68,5.55,0,0,0,0,0,1,8,1
5685,Koopmeiners,JUV,2025-26,29,5.64,5.55,0,0,0,0,0,0,5,0
7008,Gimenez,MIL,2025-26,15,5.5,5.53,0,0,0,0,0,1,2,0
785,Immobile,BOL,2025-26,6,5.58,5.5,0,0,0,0,0,0,1,0
5406,Di Pardo,CAG,2025-26,1,5.5,5.5,0,0,0,0,0,0,0,0
1891,Ceccherini,CRE,2025-26,8,5.56,5.5,0,0,0,0,0,1,1,1
6804,Richardson,FIO,2025-26,1,5.5,5.5,0,0,0,0,0,0,0,0
5788,Sabiri,FIO,2025-26,1,5.5,5.5,0,0,0,0,0,0,0,0
140,Hysaj,LAZ,2025-26,2,5.5,5.5,0,0,0,0,0,0,0,0
7136,Kouassi,LEC,2025-26,4,5.5,5.5,0,0,0,0,0,0,0,0
7182,Ndaba,LEC,2025-26,9,5.5,5.5,0,0,0,0,0,0,0,0
4856,Chukwueze,MIL,2025-26,1,5.5,5.5,0,0,0,0,0,0,0,0
7147,Hojholt,PIS,2025-26,15,5.57,5.5,0,0,0,0,0,0,2,0
7158,Moro L.,SAS,2025-26,6,5.58,5.5,0,0,0,0,0,0,1,0
6925,Palma,UDI,2025-26,4,5.5,5.5,0,0,0,0,0,0,0,0
6506,Fini,GEN,2025-26,1,5.5,5.5,0,0,0,0,0,0,0,0
7248,Gorter,LEC,2025-26,1,5.5,5.5,0,0,0,0,0,0,0,0
5561,Stengs,PIS,2025-26,1,5.5,5.5,0,0,0,0,0,0,0,0
7264,Ambrosino,NAP,2025-26,1,5.5,5.5,0,0,0,0,0,0,0,0
7319,Fofana Sa.,LEC,2025-26,2,5.5,5.5,0,0,0,0,0,0,0,0
5841,Svilar,ROM,2025-26,38,6.26,5.45,0,31,0,0,0,0,0,0
4312,Maignan,MIL,2025-26,37,6.26,5.42,0,35,0,0,2,0,4,0
6966,Butez,COM,2025-26,38,6.07,5.37,0,29,0,0,1,1,3,0
7202,Ndiaye,PAR,2025-26,11,5.59,5.36,0,0,0,0,0,0,3,1
6977,Otoa,GEN,2025-26,10,5.6,5.35,0,0,0,0,0,0,1,0
2814,Provedel,LAZ,2025-26,27,6.26,5.35,0,27,0,0,1,0,1,0
5718,Viti,FIO,2025-26,6,5.58,5.33,0,0,0,0,0,0,1,1
5876,Di Gregorio,JUV,2025-26,30,6.08,5.33,0,25,0,0,1,0,1,0
7326,Helland,BOL,2025-26,6,5.5,5.33,0,0,0,0,0,0,2,0
4904,Marì,FIO,2025-26,10,5.45,5.3,0,0,0,0,0,0,3,0
133,Skorupski,BOL,2025-26,18,6.19,5.28,0,15,0,0,0,0,1,1
6722,Gronbaek,GEN,2025-26,2,5.5,5.25,0,0,0,0,0,0,1,0
5719,Asllani,TOR,2025-26,14,5.57,5.25,0,0,0,1,0,0,3,0
543,Padelli,UDI,2025-26,2,6.25,5.25,0,2,0,0,0,0,0,0
7196,Denoon,PIS,2025-26,2,5.5,5.25,0,0,0,0,0,0,1,0
2134,Falcone,LEC,2025-26,38,6.41,5.22,0,50,0,0,2,0,2,0
313,Morata,COM,2025-26,17,5.5,5.21,0,0,0,1,0,0,2,1
5116,Martinez Jo.,INT,2025-26,5,6.0,5.2,0,4,0,0,0,0,0,0
572,Meret,NAP,2025-26,11,6.23,5.18,0,12,0,0,0,1,1,0
7222,Cham,VER,2025-26,3,5.17,5.17,0,0,0,0,0,0,0,0
7337,Motta,LAZ,2025-26,9,6.0,5.17,0,10,0,0,1,0,1,0
218,Perin,JUV,2025-26,9,6.11,5.11,0,9,0,0,0,0,0,0
6662,Corvi,PAR,2025-26,17,6.18,5.09,0,18,0,0,0,0,1,0
6462,Okoye,UDI,2025-26,30,6.07,5.08,0,32,0,0,1,1,1,1
7325,Bozhinov,PIS,2025-26,8,5.25,5.06,0,0,0,0,0,0,1,1
2428,Sommer,INT,2025-26,33,5.92,5.02,0,30,0,0,0,0,0,0
2521,De Gea,FIO,2025-26,37,6.24,5.0,0,49,0,0,1,0,0,0
1926,Di Gennaro,INT,2025-26,1,6.0,5.0,0,1,0,0,0,0,0,0
6417,Furlanetto,LAZ,2025-26,2,6.5,5.0,0,3,0,0,0,0,0,0
7164,Perez M.,LEC,2025-26,1,5.0,5.0,0,0,0,0,0,0,0,0
6531,Jimenez A.,MIL,2025-26,1,5.5,5.0,0,0,0,0,0,0,1,0
4867,Turati,SAS,2025-26,6,6.17,5.0,0,7,0,0,0,0,0,0
6826,Dembelè A.,TOR,2025-26,1,5.0,5.0,0,0,0,0,0,0,0,0
4957,Montipò,VER,2025-26,35,6.2,4.94,0,54,0,0,3,1,0,0
761,Audero,CRE,2025-26,34,6.21,4.91,0,50,0,0,2,0,0,0
7140,Coppola F.,PIS,2025-26,5,5.1,4.9,0,0,0,0,0,0,3,0
4360,Caprile,CAG,2025-26,38,6.29,4.87,0,53,0,0,0,0,2,0
188,Leali,GEN,2025-26,22,6.16,4.84,0,27,0,0,0,0,2,1
7332,Bijlow,GEN,2025-26,16,6.06,4.78,0,20,0,0,0,0,1,0
4236,Muric,SAS,2025-26,32,6.08,4.77,0,43,0,0,1,0,4,0
7135,Stanciu,GEN,2025-26,4,5.5,4.75,0,0,0,1,0,0,0,0
6641,Suzuki,PAR,2025-26,20,6.02,4.75,0,28,0,0,1,0,1,0
2211,Silvestri,CRE,2025-26,4,6.38,4.62,0,7,0,0,0,0,0,0
5320,Paleari,TOR,2025-26,29,6.09,4.52,0,45,0,0,0,0,1,0
4,Sportiello,ATA,2025-26,1,5.5,4.5,0,1,0,0,0,0,0,0
4677,Cornet,GEN,2025-26,5,5.1,4.5,0,0,0,1,0,0,0,0
2722,Ravaglia F.,BOL,2025-26,17,6.21,4.38,0,29,0,0,0,0,4,0
2861,Semper,PIS,2025-26,25,6.06,4.38,0,42,0,0,0,0,0,0
574,Scuffet,PIS,2025-26,7,6.21,4.07,0,15,0,0,0,0,0,0
7179,Israel,TOR,2025-26,9,5.89,3.83,0,18,0,0,0,0,1,0
511,Perilli,VER,2025-26,3,6.17,3.83,0,7,0,0,0,0,0,0
219,Sommariva,GEN,2025-26,2,5.75,3.75,0,4,0,0,0,0,0,0
2271,Nicolas,PIS,2025-26,6,5.92,3.58,0,14,0,0,0,0,0,0
6842,Sava,UDI,2025-26,7,5.57,3.5,0,14,0,0,0,0,1,0
2297,Rossi F.,ATA,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6229,Tourè E.,ATA,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
4982,Erlic,BOL,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6551,Ilic M.,BOL,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6225,El Azzouzi,BOL,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
5564,Ndoye,BOL,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6459,Karlsson,BOL,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
4929,Ciocci,CAG,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
3,Radunovic,CAG,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6464,Wieteska,CAG,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6636,Veroli,CAG,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
2809,Vigorito,COM,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
418,Goldaniga,COM,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6944,Jack,COM,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6656,Braunoder,COM,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6676,Engelhardt,COM,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
2553,Alli,COM,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
7027,Azon,COM,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6657,Gabrielloni,COM,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6505,Nava,CRE,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
5860,Ravanelli,CRE,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6231,Azzi,CRE,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
5891,Quagliata,CRE,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
2847,Sernicola,CRE,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
5863,Castagnetti,CRE,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
5857,Pickel,CRE,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
2274,Valoti,CRE,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
2842,Zanimacchia,CRE,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
7134,Nasti,CRE,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6184,Martinelli T.,FIO,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
5516,Bianco,FIO,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6409,Beltran L.,FIO,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6991,Siegrist,GEN,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6245,Vogliacco,GEN,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6628,Taremi,INT,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
1930,Pinsoglio,JUV,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6802,Savona,JUV,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6803,Rouhi,JUV,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
4662,Weah,JUV,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
4911,Douglas Luiz,JUV,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
4179,Gonzalez N.,JUV,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6482,Mandas,LAZ,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
5899,Gigot,LAZ,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
2401,Fruchtl,LEC,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6523,Samooja,LEC,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6222,Rafia,LEC,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6645,Marchwinski,LEC,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6813,Torriani,MIL,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6055,Thiaw,MIL,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6678,Liberali,MIL,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6227,Okafor,MIL,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
2845,Contini,NAP,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
5353,Balogh,PAR,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6887,Leoni,PAR,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6821,Hainaut,PAR,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
5393,Man,PAR,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
7170,Mbambi,PIS,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
7141,Rus,PIS,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
7142,Esteves T.,PIS,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
7151,Arena,PIS,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
7171,Buffon L.,PIS,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
7152,Bonfanti N.,PIS,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
7153,Lind,PIS,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
7169,Zelezny,ROM,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
610,Gollini,ROM,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
4495,Kumbulla,ROM,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6885,Abdulhamid,ROM,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
7020,Salah-Eddine,ROM,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
4518,Russo A.,SAS,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
2127,Satalino,SAS,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
7154,Odenthal,SAS,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6189,Missori,SAS,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
6431,Paz Y.,SAS,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
7156,Pieragnolo,SAS,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
4930,Ghion,SAS,2025-26,0,0.0,0.0,0,0,0,0,0,0,0,0
